Subject Name:D:\adrian0706nast.txt
File Created: 08.06.2016 00:10:17 
Version: 2.3 
Released: 4/22/2012
 
Elapsed Time 	Action 	 X	Y
2156,941	Moved	1041	719
2156,949	Moved	1041	718
2156,957	Moved	1041	717
2156,965	Moved	1042	716
2156,973	Moved	1042	714
2157,043	Moved	1042	713
2157,051	Moved	1038	713
2157,059	Moved	1034	713
2157,067	Moved	1027	713
2157,075	Moved	1023	713
2157,083	Moved	1018	712
2157,091	Moved	1013	711
2157,099	Moved	1008	709
2157,107	Moved	1005	709
2157,113	Moved	999	708
2157,123	Moved	994	707
2157,129	Moved	989	706
2157,137	Moved	982	704
2157,145	Moved	975	703
2157,153	Moved	967	703
2157,161	Moved	961	702
2157,169	Moved	953	700
2157,177	Moved	946	700
2157,185	Moved	938	699
2157,193	Moved	932	699
2157,201	Moved	926	699
2157,209	Moved	919	699
2157,215	Moved	913	700
2157,225	Moved	908	702
2157,231	Moved	903	704
2157,239	Moved	897	708
2157,247	Moved	892	712
2157,255	Moved	889	716
2157,263	Moved	885	719
2157,271	Moved	882	723
2157,279	Moved	879	726
2157,287	Moved	878	730
2157,295	Moved	877	733
2157,303	Moved	876	735
2157,311	Moved	875	738
2157,319	Moved	874	742
2157,325	Moved	873	744
2157,333	Moved	872	748
2157,341	Moved	870	752
2157,35	Moved	868	759
2157,357	Moved	867	763
2157,365	Moved	866	765
2160,634	Moved	864	769
2160,65	Moved	859	773
2160,65	Moved	852	776
2160,903	Moved	849	777
2160,903	Moved	849	778
2160,921	Moved	849	779
2160,929	Moved	849	780
2160,935	Moved	849	781
2160,935	Moved	849	782
2161,013	Moved	849	783
2161,035	Moved	849	782
2161,035	Moved	849	781
2161,051	Moved	849	780
2161,051	Moved	849	779
2161,066	Moved	849	778
2161,066	Moved	849	777
2161,082	Moved	849	776
2161,401	Moved	849	775
2161,404	Moved	849	779
2161,404	Moved	850	783
2161,419	Moved	851	786
2161,419	Moved	852	789
2161,435	Moved	853	792
2161,435	Moved	853	794
2161,451	Moved	854	796
2161,451	Moved	855	797
2161,467	Moved	856	798
2161,467	Moved	857	799
2161,482	Moved	857	800
2161,675	Moved	858	801
2161,683	Moved	858	802
2161,691	Moved	858	803
2161,707	Moved	858	804
2161,723	Moved	858	805
2161,731	Moved	858	806
2161,737	Moved	858	807
2161,871	Moved	858	808
2161,879	Moved	857	809
2161,887	Moved	856	809
2161,895	Moved	855	810
2161,903	Moved	854	811
2161,911	Moved	853	812
2161,919	Moved	852	812
2162,021	Moved	851	812
2162,029	Moved	850	802
2162,037	Moved	845	787
2162,045	Moved	833	765
2162,053	Moved	817	738
2162,059	Moved	800	710
2162,067	Moved	781	682
2162,075	Moved	759	652
2162,083	Moved	736	619
2162,091	Moved	713	581
2162,099	Moved	688	546
2162,107	Moved	666	513
2162,115	Moved	645	484
2162,123	Moved	629	458
2162,131	Moved	617	436
2162,139	Moved	606	419
2162,147	Moved	597	405
2162,155	Moved	592	392
2162,161	Moved	587	381
2162,169	Moved	584	366
2162,177	Moved	581	355
2162,185	Moved	579	347
2162,193	Moved	576	339
2162,201	Moved	575	330
2162,209	Moved	574	324
2162,217	Moved	573	319
2162,226	Moved	571	316
2162,233	Moved	571	315
2162,241	Moved	571	314
2162,287	Moved	571	313
2162,295	Moved	571	312
2162,303	Moved	569	310
2162,311	Moved	568	308
2162,319	Moved	567	305
2162,328	Moved	565	302
2162,335	Moved	564	299
2162,343	Moved	563	294
2162,351	Moved	560	291
2162,359	Moved	557	286
2162,365	Moved	554	281
2162,375	Moved	553	277
2162,381	Moved	551	273
2162,389	Moved	550	269
2162,397	Moved	547	264
2162,405	Moved	546	261
2162,413	Moved	544	258
2162,421	Moved	543	254
2162,429	Moved	540	250
2162,438	Moved	539	245
2162,446	Moved	537	240
2162,453	Moved	536	235
2162,461	Moved	533	231
2162,469	Moved	531	226
2162,475	Moved	530	222
2162,483	Moved	527	217
2162,491	Moved	526	214
2162,501	Moved	525	211
2162,507	Moved	524	208
2162,515	Moved	523	205
2162,523	Moved	522	203
2162,531	Moved	521	201
2162,539	Moved	519	198
2162,547	Moved	518	196
2162,555	Moved	517	194
2162,563	Moved	516	192
2162,571	Moved	516	191
2162,579	Moved	515	190
2162,585	Moved	515	189
2162,593	Moved	514	188
2162,625	Pressed Left	513	187
2162,877	Moved	513	187
2162,885	Moved	515	194
2162,893	Moved	523	216
2162,899	Moved	531	243
2162,909	Moved	539	272
2162,915	Moved	550	300
2162,923	Moved	558	329
2162,931	Moved	564	355
2162,939	Moved	572	382
2162,947	Moved	580	410
2162,955	Moved	588	440
2162,963	Moved	594	471
2162,971	Moved	601	506
2162,979	Moved	609	539
2162,987	Moved	617	574
2162,993	Moved	623	604
2163,001	Moved	629	629
2163,013	Moved	635	651
2163,017	Moved	641	670
2163,025	Moved	645	686
2163,033	Moved	648	697
2163,041	Moved	649	705
2163,049	Moved	649	713
2163,057	Moved	649	718
2163,065	Moved	649	721
2163,073	Moved	649	725
2163,081	Moved	649	728
2163,089	Moved	647	730
2163,097	Moved	646	731
2163,103	Moved	644	732
2163,115	Moved	643	733
2163,119	Moved	642	733
2163,151	Moved	641	734
2163,167	Moved	640	734
2163,175	Moved	639	734
2163,183	Moved	639	733
2163,191	Moved	639	732
2163,199	Moved	639	731
2163,205	Moved	639	730
2163,217	Moved	639	728
2163,221	Moved	639	727
2163,229	Moved	639	725
2163,237	Moved	639	724
2163,245	Moved	639	723
2163,261	Moved	639	722
2163,293	Moved	639	721
2163,301	Moved	639	726
2163,309	Moved	639	732
2163,315	Moved	640	740
2163,323	Moved	640	750
2163,331	Moved	642	763
2163,339	Moved	644	776
2163,347	Moved	644	784
2163,355	Moved	644	789
2163,363	Moved	644	792
2163,403	Moved	644	793
2163,409	Moved	644	795
2168,019	Moved	644	796
2168,027	Moved	645	791
2168,033	Moved	654	775
2168,041	Moved	661	763
2168,049	Moved	667	754
2168,057	Moved	673	745
2168,065	Moved	680	729
2168,073	Moved	687	713
2168,081	Moved	691	695
2168,089	Moved	694	682
2168,097	Moved	696	671
2168,105	Moved	697	663
2168,113	Moved	698	655
2168,121	Moved	703	646
2168,129	Moved	716	640
2168,135	Moved	742	630
2168,143	Moved	771	619
2168,151	Moved	795	607
2168,159	Moved	811	600
2168,167	Moved	824	594
2168,175	Moved	837	587
2168,183	Moved	846	581
2168,191	Moved	855	575
2168,199	Moved	862	570
2168,207	Moved	868	564
2168,215	Moved	874	557
2168,223	Moved	879	552
2168,231	Moved	883	544
2168,239	Moved	887	536
2168,245	Moved	890	530
2168,253	Moved	891	522
2168,261	Moved	892	518
2168,269	Moved	893	513
2168,277	Moved	895	505
2168,285	Moved	896	496
2168,293	Moved	896	486
2168,301	Moved	898	478
2168,309	Moved	898	467
2168,317	Moved	899	457
2168,325	Moved	899	448
2168,333	Moved	900	440
2168,339	Moved	902	432
2168,349	Moved	903	422
2168,355	Moved	903	414
2168,363	Moved	903	404
2168,371	Moved	901	396
2168,379	Moved	900	390
2168,387	Moved	899	385
2168,395	Moved	898	380
2168,403	Moved	897	375
2168,411	Moved	896	372
2168,419	Moved	894	367
2168,427	Moved	893	364
2168,435	Moved	892	361
2168,441	Moved	891	357
2168,448	Moved	890	355
2168,456	Moved	889	352
2168,465	Moved	888	348
2168,474	Moved	886	343
2168,481	Moved	884	340
2168,49	Moved	883	337
2168,497	Moved	881	332
2168,505	Moved	880	327
2168,513	Moved	878	322
2168,521	Moved	877	318
2168,529	Moved	875	313
2168,537	Moved	874	308
2168,545	Moved	870	303
2168,551	Moved	867	298
2168,559	Moved	865	293
2168,567	Moved	862	289
2168,575	Moved	859	282
2168,583	Moved	855	277
2168,591	Moved	851	269
2168,6	Moved	847	261
2168,607	Moved	844	255
2168,615	Moved	843	251
2168,623	Moved	843	248
2168,631	Moved	843	246
2168,639	Moved	843	242
2168,645	Moved	842	239
2168,655	Moved	842	235
2168,661	Moved	842	232
2168,669	Moved	842	228
2168,677	Moved	841	225
2168,685	Moved	841	223
2168,693	Pressed Left	841	222
2168,969	Moved	841	222
2168,975	Moved	835	243
2168,983	Moved	829	272
2168,991	Moved	825	307
2168,999	Moved	822	346
2169,007	Moved	822	397
2169,015	Moved	822	446
2169,023	Moved	822	492
2169,031	Moved	818	534
2169,039	Moved	812	576
2169,047	Moved	800	615
2169,055	Moved	787	655
2169,063	Moved	775	690
2169,071	Moved	762	722
2169,077	Moved	750	751
2169,085	Moved	740	780
2169,093	Moved	728	806
2169,101	Moved	718	828
2169,109	Moved	711	841
2169,117	Moved	705	850
2169,125	Moved	702	856
2169,133	Moved	698	863
2169,141	Moved	696	866
2169,243	Moved	695	867
2169,251	Moved	696	866
2169,259	Moved	714	852
2169,267	Moved	720	848
2169,297	Moved	724	844
2169,305	Moved	724	847
2169,313	Moved	719	860
2169,321	Moved	712	876
2169,329	Moved	702	898
2169,337	Moved	692	924
2169,345	Moved	681	952
2169,353	Moved	669	981
2169,361	Moved	657	1005
2169,369	Moved	645	1027
2169,377	Moved	638	1046
2169,385	Moved	631	1061
2169,391	Moved	627	1074
2169,399	Moved	625	1090
2169,407	Moved	622	1100
2169,415	Moved	621	1109
2169,423	Moved	620	1119
2169,431	Moved	618	1127
2169,439	Moved	618	1132
2169,447	Moved	617	1136
2169,455	Moved	616	1139
2169,463	Moved	616	1142
2169,471	Moved	615	1146
2169,479	Moved	615	1149
2169,487	Moved	615	1152
2169,493	Moved	615	1157
2169,501	Moved	614	1162
2169,509	Moved	612	1166
2169,517	Moved	612	1170
2169,525	Moved	611	1174
2169,533	Moved	610	1177
2169,541	Moved	609	1179
2169,549	Moved	608	1183
2169,557	Moved	606	1187
2169,565	Moved	603	1192
2169,573	Moved	599	1198
2169,581	Moved	598	1199
2169,589	Moved	597	1199
2169,595	Moved	596	1199
2169,603	Moved	595	1199
2169,611	Moved	593	1199
2169,619	Moved	592	1199
2169,627	Moved	591	1199
2169,635	Moved	590	1199
2169,642	Moved	587	1199
2169,65	Moved	584	1199
2169,658	Moved	581	1199
2169,668	Moved	578	1199
2169,674	Moved	575	1199
2169,682	Moved	573	1199
2169,69	Moved	572	1199
2169,696	Moved	570	1199
2169,704	Moved	568	1199
2169,712	Moved	567	1199
2169,721	Moved	566	1199
2169,729	Moved	565	1199
2169,771	Pressed Left	564	1199
2169,925	Moved	564	1199
2169,933	Moved	565	1195
2169,941	Moved	573	1184
2169,949	Moved	586	1169
2169,957	Moved	605	1148
2169,965	Moved	627	1124
2169,975	Moved	654	1089
2169,981	Moved	688	1046
2169,989	Moved	730	1004
2169,997	Moved	771	966
2170,005	Moved	804	932
2170,011	Moved	840	896
2170,019	Moved	875	861
2170,027	Moved	904	824
2170,035	Moved	931	784
2170,043	Moved	954	751
2170,051	Moved	968	725
2170,059	Moved	979	711
2170,067	Moved	985	702
2170,077	Moved	988	698
2170,153	Moved	989	697
2170,161	Moved	988	697
2170,169	Moved	983	697
2170,177	Moved	979	698
2170,185	Moved	974	700
2170,193	Moved	971	701
2170,201	Moved	967	701
2170,209	Moved	964	701
2170,215	Moved	960	701
2170,225	Moved	955	701
2170,231	Moved	952	701
2170,239	Moved	950	702
2170,295	Moved	949	702
2170,311	Moved	948	702
2170,319	Moved	940	702
2170,325	Moved	927	702
2170,335	Moved	911	701
2170,341	Moved	898	699
2170,349	Moved	885	699
2170,357	Moved	875	699
2170,365	Moved	867	700
2170,373	Moved	862	701
2170,381	Moved	858	702
2170,389	Moved	855	703
2170,397	Moved	854	704
2170,405	Moved	853	705
2170,523	Moved	852	706
2170,531	Moved	852	704
2170,537	Moved	853	702
2170,545	Moved	854	701
2170,633	Pressed Left	854	700
2170,695	Moved	854	700
0,126	Moved	767	720
0,126	Moved	764	719
0,143	Moved	761	717
0,152	Moved	757	715
0,159	Moved	752	711
0,168	Moved	735	700
0,176	Moved	711	688
0,181	Moved	681	674
0,181	Moved	648	661
0,197	Moved	615	653
0,197	Moved	577	645
0,212	Moved	542	638
0,212	Moved	507	632
0,229	Moved	467	626
0,237	Moved	426	618
0,245	Moved	382	609
0,254	Moved	340	603
0,262	Moved	305	599
0,263	Moved	272	597
0,263	Moved	244	595
0,279	Moved	215	593
0,279	Moved	187	593
0,295	Moved	163	593
0,295	Moved	141	594
0,311	Moved	121	596
0,311	Moved	108	598
0,326	Moved	97	598
0,339	Moved	89	598
0,347	Moved	84	598
0,356	Moved	76	598
0,363	Moved	65	598
0,363	Moved	57	599
0,379	Moved	44	601
0,379	Moved	31	601
0,395	Moved	18	602
0,395	Moved	5	604
0,395	Moved	0	605
0,411	Moved	0	607
0,411	Moved	0	607
0,426	Moved	0	607
0,426	Moved	0	607
0,45	Moved	0	607
0,458	Moved	0	607
0,463	Pressed Left	0	607
0,528	Moved	0	607
0,543	Moved	0	608
0,552	Moved	11	608
0,56	Moved	33	601
0,567	Moved	59	587
0,576	Moved	86	564
0,584	Moved	115	542
0,592	Moved	141	519
0,597	Moved	170	494
0,597	Moved	201	467
0,613	Moved	234	445
0,623	Moved	264	424
0,629	Moved	292	405
0,637	Moved	317	389
0,645	Moved	343	375
0,653	Moved	363	363
0,662	Moved	380	351
0,669	Moved	391	345
0,677	Moved	397	340
0,685	Moved	402	336
0,693	Moved	407	332
0,701	Moved	412	329
0,709	Moved	415	325
0,717	Moved	418	323
0,725	Moved	419	320
0,731	Moved	420	318
0,739	Moved	421	316
0,747	Moved	422	313
0,756	Moved	423	311
0,764	Moved	424	309
0,772	Moved	425	308
0,78	Moved	426	307
0,788	Moved	427	306
0,795	Moved	428	305
0,803	Moved	429	304
0,811	Moved	430	303
0,819	Moved	431	302
0,827	Moved	433	298
0,833	Moved	434	295
0,841	Moved	435	292
0,85	Moved	436	288
0,858	Moved	437	285
0,866	Moved	438	281
0,874	Moved	439	277
0,882	Moved	439	272
0,89	Moved	441	267
0,898	Moved	441	262
0,906	Moved	441	258
0,914	Moved	441	256
0,928	Pressed Left	442	255
1,289	Moved	442	255
1,297	Moved	451	260
1,305	Moved	457	264
1,313	Moved	460	268
1,321	Moved	464	271
1,329	Moved	469	275
1,337	Moved	479	285
1,345	Moved	493	303
1,353	Moved	505	325
1,361	Moved	519	351
1,367	Moved	531	373
1,375	Moved	541	398
1,383	Moved	551	424
1,391	Moved	564	455
1,401	Moved	576	487
1,407	Moved	584	524
1,415	Moved	595	563
1,423	Moved	603	600
1,431	Moved	607	637
1,439	Moved	609	672
1,447	Moved	611	705
1,455	Moved	611	731
1,461	Moved	610	757
1,471	Moved	608	780
1,477	Moved	604	802
1,485	Moved	602	817
1,493	Moved	600	833
1,504	Moved	599	846
1,51	Moved	597	859
1,518	Moved	595	872
1,526	Moved	594	880
1,534	Moved	594	886
1,542	Moved	594	891
1,55	Moved	593	896
1,558	Moved	593	899
1,816	Moved	593	901
3,299	Moved	593	902
3,308	Moved	598	880
3,316	Moved	610	854
3,323	Moved	620	830
3,331	Moved	626	819
3,339	Moved	630	816
3,347	Moved	633	815
3,56	Moved	634	815
3,568	Moved	637	815
3,574	Moved	641	816
3,582	Moved	643	818
3,59	Moved	646	819
3,598	Moved	650	822
3,605	Moved	653	823
3,613	Moved	657	824
3,621	Moved	661	825
3,629	Moved	666	826
3,637	Moved	671	826
3,645	Moved	677	826
3,653	Moved	682	825
3,662	Moved	688	825
3,669	Moved	694	825
3,675	Moved	703	825
3,683	Moved	710	825
3,691	Moved	716	825
3,699	Moved	719	824
3,731	Moved	722	824
3,809	Moved	722	823
3,817	Moved	730	818
3,825	Moved	743	812
3,833	Moved	753	806
3,841	Moved	767	797
3,849	Moved	780	791
3,858	Moved	796	784
3,865	Moved	812	777
3,873	Moved	825	770
3,879	Moved	838	765
3,887	Moved	853	760
3,895	Moved	862	758
3,903	Moved	866	757
3,911	Moved	870	756
3,919	Moved	871	755
3,989	Pressed Left	872	755
4,267	Moved	872	755
4,274	Moved	868	755
4,282	Moved	863	756
4,29	Moved	858	757
4,298	Moved	855	760
4,304	Moved	850	762
4,312	Moved	845	765
4,32	Moved	840	768
4,328	Moved	835	772
4,336	Moved	830	777
4,344	Moved	825	781
4,352	Moved	820	786
4,36	Moved	815	791
4,37	Moved	811	796
4,376	Moved	807	801
4,384	Moved	803	807
4,392	Moved	799	812
4,398	Moved	796	815
4,408	Moved	793	820
4,414	Moved	790	824
4,422	Moved	788	828
4,43	Moved	787	831
4,438	Moved	786	833
4,446	Moved	785	835
4,454	Moved	784	837
4,462	Moved	783	839
4,47	Moved	782	840
4,478	Moved	781	841
4,486	Moved	780	842
4,494	Moved	779	843
4,502	Moved	779	844
4,956	Moved	778	844
4,966	Moved	783	827
4,971	Moved	791	803
4,979	Moved	797	782
4,987	Moved	802	769
4,995	Moved	806	759
5,003	Moved	811	748
5,011	Moved	817	739
5,019	Moved	820	733
5,027	Moved	824	727
5,035	Moved	828	722
5,041	Moved	832	717
5,049	Moved	833	712
5,058	Moved	834	708
5,066	Moved	835	705
5,073	Moved	837	702
5,081	Moved	843	695
5,089	Moved	852	687
5,097	Moved	862	677
5,105	Moved	874	667
5,113	Moved	886	656
5,121	Moved	896	647
5,129	Moved	906	634
5,137	Moved	920	619
5,143	Moved	938	601
5,152	Moved	958	581
5,16	Moved	981	560
5,167	Moved	1003	534
5,175	Moved	1026	507
5,183	Moved	1048	485
5,191	Moved	1070	462
5,199	Moved	1093	444
5,207	Moved	1115	428
5,215	Moved	1139	412
5,223	Moved	1161	396
5,231	Moved	1185	384
5,239	Moved	1207	372
5,245	Moved	1223	363
5,253	Moved	1239	355
5,261	Moved	1242	354
5,363	Moved	1243	354
5,371	Moved	1243	358
5,379	Moved	1243	371
5,387	Moved	1243	384
5,395	Moved	1246	394
5,403	Moved	1253	400
5,411	Moved	1266	405
5,419	Moved	1282	412
5,427	Moved	1298	413
5,435	Moved	1314	411
5,443	Moved	1328	402
5,449	Moved	1338	396
5,459	Moved	1348	386
5,465	Moved	1358	377
5,473	Moved	1369	365
5,481	Moved	1382	350
5,489	Moved	1396	335
5,497	Moved	1409	320
5,505	Moved	1419	306
5,513	Moved	1428	292
5,521	Moved	1434	283
5,529	Moved	1439	276
5,537	Moved	1444	272
5,545	Moved	1448	270
5,553	Moved	1451	268
5,559	Moved	1455	266
5,567	Moved	1458	263
5,575	Moved	1460	261
5,583	Moved	1465	259
5,591	Moved	1469	255
5,599	Moved	1472	254
5,607	Moved	1475	252
5,615	Moved	1479	251
5,623	Moved	1481	249
5,631	Moved	1484	248
5,639	Moved	1488	247
5,647	Moved	1491	246
5,655	Moved	1493	245
5,663	Moved	1497	243
5,669	Moved	1499	239
5,678	Moved	1501	238
5,686	Moved	1502	237
5,71	Pressed Left	1503	237
5,975	Moved	1503	237
5,983	Moved	1500	239
5,991	Moved	1493	245
5,999	Moved	1486	250
6,009	Moved	1479	256
6,015	Moved	1472	261
6,023	Moved	1464	268
6,031	Moved	1457	273
6,039	Moved	1450	279
6,047	Moved	1443	284
6,055	Moved	1438	289
6,063	Moved	1433	294
6,071	Moved	1430	298
6,079	Moved	1426	302
6,085	Moved	1424	305
6,093	Moved	1421	307
6,101	Moved	1418	311
6,111	Moved	1416	313
6,117	Moved	1414	315
6,125	Moved	1411	318
6,133	Moved	1409	320
6,141	Moved	1406	323
6,149	Moved	1402	327
6,157	Moved	1397	331
6,165	Moved	1392	334
6,174	Moved	1387	339
6,182	Moved	1382	343
6,19	Moved	1377	347
6,196	Moved	1373	351
6,204	Moved	1371	354
6,214	Moved	1369	356
6,22	Moved	1367	359
6,228	Moved	1364	361
6,236	Moved	1362	362
6,244	Moved	1361	364
6,252	Moved	1357	368
6,26	Moved	1355	371
6,268	Moved	1352	375
6,275	Moved	1348	378
6,283	Moved	1346	382
6,289	Moved	1342	385
6,299	Moved	1340	389
6,305	Moved	1338	392
6,315	Moved	1335	394
6,321	Moved	1334	397
6,329	Moved	1332	399
6,337	Moved	1328	403
6,345	Moved	1326	405
6,353	Moved	1324	408
6,519	Moved	1323	409
6,525	Moved	1323	407
6,541	Moved	1324	406
6,549	Moved	1321	411
6,557	Moved	1312	425
6,566	Moved	1301	442
6,573	Moved	1289	462
6,581	Moved	1273	482
6,589	Moved	1253	505
6,597	Moved	1230	527
6,603	Moved	1210	545
6,613	Moved	1190	562
6,623	Moved	1170	578
6,627	Moved	1154	594
6,635	Moved	1137	611
6,643	Moved	1122	624
6,651	Moved	1106	640
6,659	Moved	1090	656
6,667	Moved	1074	672
6,675	Moved	1061	687
6,683	Moved	1051	696
6,691	Moved	1041	706
6,699	Moved	1034	714
6,707	Moved	1028	721
6,713	Moved	1023	726
6,722	Moved	1017	731
6,73	Moved	1014	735
6,738	Moved	1010	738
6,746	Moved	1009	741
6,754	Moved	1007	744
6,762	Moved	1006	747
6,77	Moved	1005	751
6,778	Moved	1003	754
6,786	Moved	1002	755
7,03	Moved	1002	756
7,036	Moved	1004	752
7,044	Moved	1014	738
7,051	Moved	1027	723
7,06	Moved	1042	710
7,067	Moved	1054	698
7,076	Moved	1072	684
7,083	Moved	1086	674
7,092	Moved	1100	663
7,099	Moved	1111	651
7,107	Moved	1125	640
7,115	Moved	1139	632
7,123	Moved	1153	623
7,131	Moved	1162	617
7,137	Moved	1171	611
7,145	Moved	1181	606
7,153	Moved	1187	602
7,161	Moved	1193	600
7,169	Moved	1199	598
7,177	Moved	1204	596
7,185	Moved	1212	595
7,193	Moved	1219	593
7,201	Moved	1225	592
7,209	Moved	1233	592
7,217	Moved	1241	592
7,225	Moved	1252	593
7,233	Moved	1265	596
7,241	Moved	1275	599
7,247	Moved	1286	603
7,255	Moved	1302	605
7,263	Moved	1315	609
7,271	Moved	1330	614
7,279	Moved	1346	619
7,287	Moved	1362	623
7,295	Moved	1375	627
7,303	Moved	1385	630
7,311	Moved	1394	630
7,319	Moved	1402	630
7,327	Moved	1407	630
7,335	Moved	1410	628
7,343	Moved	1413	626
7,349	Moved	1417	622
7,357	Moved	1421	616
7,365	Moved	1423	613
7,373	Moved	1426	608
7,381	Moved	1428	602
7,389	Moved	1431	594
7,397	Moved	1434	586
7,405	Moved	1435	577
7,413	Moved	1436	573
7,421	Moved	1439	568
7,429	Moved	1440	564
7,437	Moved	1442	561
7,446	Moved	1443	559
7,452	Moved	1444	558
7,845	Pressed Left	1444	557
7,994	Moved	1444	557
